,id,text
2052,1575183363916595200,perezhilton oh fragile bully woman triggered washed ha need wear mask sorry karen manager going speak
2056,1575183349030694912,know whaa bitch look like bout bully fat take damn filter amp post real tf
2059,1575183309335691265,ward y_ bully u wardey
2060,1575183290788548610,amysgotbirds large chunk gop people would toadie would chummed bully http co muef sbg q
2061,1575183288108429312,egoofsigma meat eater bully smart enough
2062,1575183267279433729,lebogangnm yeah coz bully
2063,1575183262804123649,jennsgaming u bully since verdansk
2064,1575183257280212992,popbase wee little bully
2065,1575183255250534401,elrodcoy ineeeeditsports beerlyfootball yesterday miami fan insulted friend group picture woman ended calling everyone jumped deleted twitter get people got ta bully others reason
2066,1575183252264194048,okbutholdonasec lilbrattybun could use work gon na show support cosby maybe bully girl two could screen great
2068,1575183171947499520,dad really told brother fight bully
2069,1575183123490349056,martinplaut gave bully z right decide behalf z ethiopian government eritrea ha z right defend u emboldened tplfterroristgroup based z security agreement z ethiopian government z u ha business interfere z eritrean amp ethiopian affair
2070,1575183107258748928,kaluswarroom govdanmckee remember photo mad fun look people face one ha bully http co bw gxz v
2073,1575183088086228992,bully cookie comic bsodas model chicken phone panel http co yvysjwoscf
2074,1575183066443968512,male bully rjmyers katienicholl make prince george target adult bully katienichollisabully russellmyersisabully newsaus todayshowaustralia karlstefanovic dad going king prince george cheeky warning classmate http co gsasvbqnqd
2075,1575183060886204416,castawayinlondo andyjock definitely haha proper bully vibe type wa bad shit house well went cry soon someone gave bit back
2076,1575183032247787521,hrh_william_ great charles wa bully william bully george bully training smh
2077,1575183026342203392,mbali bully suka must suffer yhuuu etvscandal
2078,1575183002753150978,http co quhhujeyje willful ignoramus bully soon arrested blame mouth piece silenced wisdompoet fatladysings http co irsw wdub
2083,1575182884671213568,markosilberhand obviously people obnoxious unfriendly people whose behavior ha met derision intend bully others like back fifth grade
2085,1575182869974360065,dont bully monday tuesday still biked cry
2086,1575182846897291264,ednosmhc somebody interacts w every spo type including fat sp allspo fatphobe map pedophile sneaky way say u like post bully fat ppl
2087,1575182834314412032,ronfilipkowski biden real american president would bully fascist invaded another sovereign country stand fascism ffs trump wa suck putin dick time usa national interest could kompromized trumpracistrapistfascisttraitor helsinkiswirly http co ryax kza
2090,1575182814886043648,shit getting ripped asap believe bully politician right thing http co jtp nht xw
2092,1575182790957506561,lordpaulharper mirrorpolitics andyburnhamgm nowhillsborough deffo bully victim kid
2097,1575182721672187904,trying please bully http co jtiaxjwq
2099,1575182687517650944,benefit mod stream bully
2101,1575182644978929665,adeyinkaamokeh ericchimara thought would bully u lik northerner forgotten one ha monopoly madness fact send correct curse street war gbasgbos gbasgbos
2102,1575182643271827456,every season ha exhausting rinna rat pack bully someone leave end http co tjlhovm g
2104,1575182591560675328,rainydaywoman skynewsaust bully
2105,1575182577694306305,pushinglimitslv govrondesantis desantis cruz ha become caricature ron little napoleonic bully could next president
2106,1575182567795347459,neothtrajr literally bully people feel way much guilt tbh
2108,1575182554113900545,cartonjulie pretty type anywhere pinchable bully target making nipple size
2111,1575182457577799680,comparison artist animal forbidden avoid comparison refrain substituting animal emojis artist bullying artist bully nctsmtown nctsmtown_ http co v gfsy
2114,1575182378900672513,lmfaoooo tell mf bully http co z iqdw
2118,1575182328883605504,ajrneotheaters bully able trust
2119,1575182307903754240,katienicholl stop changing subject bully
2120,1575182267369943040,thesilvercloak alex_fiddes fletchski gordon_sutt bully twitter school
2122,1575182249351589888,bully maguire era http co nmqonfhesq
2125,1575182230523379713,gothfroggie yourlipsrred bully
2126,1575182215176077312,jaesahn yall bully shit back took video game way seriously would always let anger issue get best nothing yall lot anger issue back anger issue bad anymore
2127,1575182201959829505,saw girl wearing shirt saying please bully cum
2129,1575182172801335296,your_dads_bully manmilk dude realize sound xbox right seems like thing post dumbass console war argument buy whatever like play whatever like also really really get life
2134,1575182070602612736,wadim uliana_in kamilkazani thinking germany building concentration camp mass killing human twitter keep least bit decency discussion dont need go low possible bully people
2136,1574919485420716033,im bullyed
2137,1574834958400720906,calling michael scary know wa bullyed father bc nose appearence since wa kid amp kind thing affect person think speak
2138,1574765831438979072,kid bullyed school using http co qagmo utee
2139,1574589837994246153,yes vile woman trash hated support anything ok bullyed country dem trash vile woman group support u shut get mic stop bully text four see way
2140,1574563990688370688,man bullyed friend man colored get cool person canceled http co ro ek b
2142,1574257153614831616,joshuaheck tommyshrimps good one ever bullyed platform year site part
2144,1574168919002284033,deathmoonkiller bullyed lol
2145,1574078314305683457,dbzrevengerbx thank get bullyed get bullied
2146,1573768655220998148,n thejaelonjones really bullyed way b traffic
2147,1573696004439920640,chill brother back home making fun harassing sure wont trigger ptsd back school got bullyed ddddd
2148,1573474669990125570,mwangocapital family ever pay grabbed bullyed acquire
2149,1573440575726145566,sophielouisecc power put manifesto general election like party party power release budget let honest fuck everyone dosent earn year tweet culture war bullshit party bullyed end
2150,1573402149823938583,ill listen rush hour read taekook harry potter au wont get bullyed exposed even http co evhpz
2151,1573373740267999233,tehvilly bet bc people bullyed saying useless
2152,1573305874822860800,im constantly getting bullyed school
2153,1573129517899853824,bullyed house know tony paying full rent whole getting disrespected bye others nun family watched
2154,1573119223173648384,svdate imagine ever president biggest resignation american history depts bullyed amp blasted one work fbi doj na irs many
2155,1573098149803360256,p _ getting bullyed right http co rpdwb h e
2156,1572938474667360256,get cyber bullyed mannn wa school wa survival fittest
2157,1572763545842126849,wa getting bullyed prison life
2158,1572604452494004224,formularacers_ even bad kmag lately mick still beat point still bullyed qualifying idk people standard rookie right
2159,1572434991912734720,diewithu_ dude ugly fat make horrible bitch act course judge woman like madonna desperate understand little monster bullyed need feel people love
2160,1572328143792513024,highimallyy legend never die juice wrld forev ally appreciate juice music much ha helped much year dealing sadness bullyed everytime listen heart heals quickly
2161,1572310293761429504,afterlyfe bladethealt anyones side got bullyed never ignore people bully
2162,1572304591756349440,ellie_notafurry spell bullied wrong spell bullyed haha
2166,1572263867660767234,sick bullying meghanmarkie people find anything matter small pointless use ammunition make ashamed british stop horrible snob
2169,1572263839764480000,hunterbiden needps uoregon mormon get mad make saying better people realize one kid retaliate le bullied another kid make bullying acceptable towards kid believe understand still
2170,1572263834945032193,djroyvon jnh solid year worth good honest bullying whilst adolescence would eradicated potential banal tweet clearly beyond help
2176,1572263756402663424,oopooppiqiq bullying
2184,1572263640216080385,literally complain people bullying game thing hypocritical
2186,1572263598734381057,george_t_truth anna__with_an_a use uk charity mental health anti bullying since person still face confirmed bully evidence people see
2187,1572263597111185410,realbobbyhealy wonder like working homophobic bullying dictator engages questionable offshore money laundering regularly us disinformation suit end lie death count becomes deranged anyone opposes
2189,1572263583131799552,rejiyates rebecca_sussex people never met queen knew cried funeral meghan wa part family yet cry bullying anyone cry funeral deserves straight hell award
2195,1572263567335768066,bullying claim made majority complaint scotland councillor last year new report ha shown http co oyiekfizlq
2196,1572263563728932865,smolcaspy oh wow thought boy th grade bullying inviting hike j
2204,1572263490684948483,the_p_god bullying never left
2206,1572263482225197059,holly phil clearly job people job must one bullying time watch thismorning week never mind every day evil moment bekind
2207,1572263467641454593,let see q ha died many commonwealth country want connection aristocracy aka rf proof meghan lying bullying wa raised uk raised tell truth truth hurt bad http co edzzjjhelu
2211,1572263408698785794,suppressed emotion since schooldays showing led bullying word truly express bubbling within pure fury hatred rich people friend dubious funding intent destroying u
2213,1572263406597455875,bigdumb_baby bring back bullying
2214,1572263403661533187,im bully get bullied bullying
2216,1572263391389167618,better put heat bullying quarter doc http co pdw odowcn
2219,1572263377594093569,siggystardust good grief timeline full disrespect hate bullying enough b reported blocked
2220,1572263368471318532,defending injustice part mob attack anyone often way bully pretend behaviour service prevention bullying reason come think bully julia http co jnc wkyua
2227,1572263247398445056,belle hatred rf whatsoever none hatred hatred targeted bullying
2229,1572263219871510528,neopaean hockeystix e adan beratstuff people peanut gallery tend attack easy target make feel better internet bullying sad wish bully ha better day instead trying harm others
2238,1572263151202357252,mygines like bullying
2243,1572263123851317249,publicly bullying know feeling
2258,1572262962542579713,sixmarbles_ stop bullying wtf http co ozcwxyatdh
2259,1572262962324475905,raycondones tell main stream medium sport medium bullying kyrie irving wrong take time talk fan hour night one time nba even started yet doe sound crazy wrong
2276,1572262882762706945,employer truly wanting improve retention rate need first amp foremost get serious addressing dysfunctional toxic organizational culture give rise bullying amp workplace abuse http co yenzzna
2285,1572262791222038530,beno_ldn bullying mean reporting truth
2289,1572262750688083968,meghanmccain desantis stand bullying weak ha interest actually helping country
2297,1572262663744524288,bullying prismo
2304,1572262615631659012,doglover ithoughtwhatidd bigdongdesantis deangeliscorey reason important kid taught ok grow becoming bigot bullying kid might gay
2305,1572262614805401602,logically_jc sick tired bullying threat maga cult world trying intimidate majority america b need stand lawlessness
2309,1572262572556169217,bullying really help interrupting really defend presence seeking harmful dangerous attention one losing relationship looked violent reaction mode
2310,1572262572270956546,like rd episode minho bullying everyone http co zaaqr xagp
2312,1572262550657441792,nanaakua seen clip woman gbnews nasty spiteful like dan wootton hating meghanmarkie toxicity grown people display shocking like school child playground bullying people like
2321,1572262517610786816,seven__ meghan ha bullied year including recently funeral period yes actor actress human yes actor actress cry sometimes real life yes meghan human yes hater think bullying pleasure wa robot monster http co c h zo
2323,1572262499784818690,dozevt want sfw art sheep bullying http co rnjwqirja
2334,1572262365596352516,know fucked cyber bullying fact alone could comment someone post bullying point sobbing telling good wan na kt beyond disgusting get life
2338,1572262331182370817,mommaqueer njerrbearr bullying minor
2339,1572262328992686080,furbabygirl feel sick see people like constantly bullying whilst making excuse vile old bat maureen lipman
2340,1572262321250250753,mikesington realdenisewelch kudos pointing disgraceful mean bullying behaviour prayer prince harry meghan
2350,1572262220586778624,bvlgaridiamond agathedelili guess bullying meghan markle excuse duchess suxess must pay well
2352,1572262194653396992,bb_updates would love see monte pick turner take final turner win final take taylor turner reason early season spoke bullying namely one person constantly target abuse choose taylor strength shes shown
2357,1572262168934125568,juliahb spain brit bullying go elsewhere say let give money
2363,1572262075040436226,adult bullying address http co b r yb uwb mentalhealth mentalillness http co qz mqnekms
2366,1572262059370491908,today meghanmarkie accused check note fake cry queen funeral honestly totally see harry wanted get away tbh bullying queensfuneral
2372,1572262032405037056,fact meghan said wanted take life due bullying got people still teasing
2373,1572262019356852224,kayburley jamesmurray_ldn country wa polling republican may wa long serving widely respected monarch passed british going talk like grown ups going shouted bullying medium http co hhffnqcnvr
2377,1572261954210910209,reminds back high school would actively ignore rumor twist positive twist break chain single person actively helping victim type bullying make hell difference stopbullying http co dnnxgr rua
2384,1572261911831674880,jennerbetty dominos_uk bullying queue jumping kid groomer n sidekick get grip betty
2385,1572261908530487298,lizkershawdj hmm huge backlash amp rightly bullying tweet thinking deleting yet
2386,1572261905032675328,gbnews gbnews assume supportive ongoing female bullying vile dan wootton evidence suggests
2387,1572261903828922368,jasonngoose philliphaydon baconher aurorachaang knowledge power appear quite weak subject amazing obsessed trolling bullying taiwanese least month seen
2388,1572261869456625665,javale mcgee ha le ring shaq lol guess bullying worked landing good basketball situation
2392,1572261844236267521,margkezsmith archrose bullying f get
2396,1572261826988998656,dailymailuk getting beyond acceptable nothing bullying need stop
2398,1572261775864893440,according _taz jamesandrewldn anybody support pathological liar like h amp mwho spread allkinds lie destroy family raised earn lot amp play victim card need professional help asap h amp innocent victim biggest bully planet bullying rf
2399,1572261775319437313,annab follow masterclass bullying manipulation lying covering truth
2403,1572261718297804801,punk_indiemama tabbycattitude bobnethaway tvkhaleesi palace ha bullying investigation report kept close wrap dare tell serious fib lie roasted sure guilty
2407,1572261688900227072,scilla__x zeeezee__ hmm lena went twitter insert justin told fan stop bullying sofia richie gf time concern
2408,1572261680729432064,beatspm itsnursepenny healtcare professional educator round awesome person calling prejudice discrimination bullying ageism sexism great work nurse penny thanks linking u x
2409,1572261654284406785,like u see bullying ppl ripe decaying age please actually bully come deactivate
2410,1572261651587670016,meghan markle history sh taken british press public http co lil qkpwq via stylistmagazine
2413,1572261622709915651,donpayne blakelyadrian see bullying writ large stronger forcing weaker
2416,1572261585183440896,stevenjonmiller gbnews agree think need left alone princess diana wa hounded like look wanted happen memory short stop bullying let get life andrew one need sorted forget done
2418,1572261555873681409,people recorded struggling posted online incentivizing working reward issue bullying fucking kid post struggling online fucked change mind
2422,1572261519433535490,sometimes got ta show ho pussy bullying shit let tell sum bitch ian going nunna
2426,1572261499745472513,stop bullying
2432,1572261437980160000,merryweatherey aptx merrydawg anytime someone start something heard apparently immediately think proof heard something someone known pushed socially time likely contributing bullying especially high school
2438,1572261384607637506,paulross fully agree relentless bullying humiliating leak smearing embarrassing medium still treat person like even happened past
2439,1572261382078472192,metrouk nation get grip anyone would think committed murder way people piling bullying shameful bit social medium cesspit hate time
2440,1572261376554598401,mariamalou nilegardiner jamiebrysoncpni indeed biden impertinent interference eu bullying work perfectly
2441,1572261376361467907,yr old daughter fuck boy smell stupid mean amp make fucking mad swear going punch one boy school face say one thing bullying daughter keep telling great trump
2442,1572261368644141057,bring back bullying http co rq imhczd
2443,1572261364508262402,realjonriley detectiv rockstargames concerned video game effecting people mental issue concerned stem bad childhood bullying school drug pressured making bad decision
2453,1572261269939560449,rohit bullying dk
2459,1572261239564439552,stan twt think need bring back bullying http co vjmzqpdwmz
2461,1572261216881635331,peachesmama billyballrot sunflowergolbch dionnegrant tiffanyandco serious problem seriously think bullying trans kid better threatening bomb kid beating different kind problem u piss
2463,1572261170475859973,kelcrocker mrscheidrich may think publishing open theory marginalized voice wow people push back even heavily sugarcoat reality living w certain disability like disability accompanying sadness bullying rejection etc
2467,1572261152436158464,barso_re_megha r u bullying watch film
2469,1572261147679784961,trend stop bringing eunwoo name go something better life bullying
2471,1572261138951274497,ft bullying http co e ravfsm http co hsp ryly
2472,1572261119883984897,always bullying http co aj kqkkdmq
2478,1572261079568228353,used pretty nice paimon annoying sumeru keep bullying whenever
2481,1572261069678333952,best memoir bipolar ever read bipolar sid nachman memoir bipolar bullying humor http co tgvcqmzor readabook http co x efoesmp
2482,1572261044541587456,got ta get back bullying
2488,1572261012635783168,ribunchreports faniwillisforda person vote joe biden wa perfect call wa looking change outcome people vote doe president u crooked trump tired bullying grow loser
2497,1572260880930279426,beno_ldn bullying bullying member royal family people work
2501,1572260871233241092,themeliona umm micheal bullying evan
2502,1572260864249712640,burnerroyalty kate could ended rumor chose say nothing meghan stated oprah kate wa good person narrative b people cherry pick bit want hear kate ha complicit disgrace institutional bullying harry meghan shame
2506,1572260733139943424,actbrigitte sure miss one syllable hate filled word bullying mocking demeaning guess love kind leadership
2519,1572260631918551041,cigli editor rode roughshod staff however perhaps wa le like assertion like bullying cer tainly wa none man cool assurance http co ntowgee g
2520,1572260631281299457,byakuya celestia keep bullying people hate rich people
2523,1572260606408802304,oyesuhani urfavelolly wa one bullying new account bcz cared busy friend
2529,1572260558992293895,josephbenj fishooeeoo filbotwins second simply kid empathy bullying good thing corrector actively anti social behavior always especially get taken completely unnecessary extreme school setting due cruelty kid inflict
2531,1572260549710475264,housewifehisto shawn larson toxic toxicity erika rinna kyle amp diana highlight season understand show need villain fox force ha crossed fucking line season housewifehisto clearly amp andy support bullying freak rhobh
2543,1572260465887285251,orennundercover bullying simply helping
2545,1572260461005115392,yubinarts hvljdf bullying friend dun mind
2552,1572260326657372160,puddingandp bullying kid internet wa thing
2553,1572260314397261824,mf keep bullying justice shox
2557,1572260294075752448,brb gon na report zipline bullying valorantclip valorant twitchstreamers gamergirl http co hfjguoz rx
2561,1572260266452332544,dear people disrespectful writer u enjoy writing update bullying behind keyboard show insecure please like story stop reading writer owes nothing move story like
2565,1572260229836079104,singer rebecca ferguson release series video tiktok explaining wa controlled drugged music industry rebeccaferguson bullying raisingawareness podcast news realnews reallife review debate nofakenews youtube club club tv http co midvcluw
2572,1572260139406888960,alone like idc ur group chat remove u please guy terrible try bully every chance every chance dare u pull innocent bullying izzy stuff comment imma speak mind publically http co hfzzrjsqt
2576,1572260105885978626,kay burley queen modern narcissist cult called sky bbc news one key trait narcissist always feel superior bullying knocking people make look big
2581,1572260072679706626,paul__dawkins whatever right wrong situation cruel bullying shameful
2585,1572260029100883971,dcxavada yungstamanic definition bullying getting every single claim dismantled laughed group people yeah suppose bullying
2586,1572260026013855745,school take actual complaint abt bullying ha many disadvantage effect child wa bullied
2588,1572260021202714624,apparently twitter allows bullying mental handicap someone suffers disability truly saddening called retard twitter report twitter tell go pound sand bebetter
2593,1572259996494368769,today aba team official anti racism bullying training diana award team great morning amp ready continue work towards respect badge aspire http co e rzshakny
2597,1572259945927835650,bullying someone know grateful really hurtful tired
2598,1572259933092986881,man even put bullying child television anymore deal bully everything watched growing least one episode
2600,1572259921449701377,echopeus look bullying tactic accept wrong ok
2601,1572259899375243267,need ukuvula http co pryeschjbu musa bullying abantu nge shirt elilodwa njenge nkomo
2606,1572259856777678855,aarickawash also think huge information gap healthy unhealthy relationship anyone romantically look like online parent might notice sign bullying among person friend group miss online
2607,1572259847764164611,newagesong naomi self inflicted bullying one care unless hindu try push r hindutva agenda
2608,1572259842546618368,even side doe native rusher supporter versus people constantly coming never like kendall already made privately clear taylor justine condone bullying recieve
2613,1572259816860700674,stardew valley stop fucking bullying http co guz nm px
2616,1572259802956398593,kiziriia wa remember well started one fan turned published lot personal data sulli dating guy bullying knetizens last video wa pretty sad
2618,1572259790163673090,would started bullying got cleaner http co hhxjulbjc
2620,1572259767157915656,amitdahal hated loadshedding later entered college sfi bullying rigging
2624,1572259742294106116,danistheword_ juddlegum take back school yard bullying
2628,1572259693837578242,legit crash car avoid someone cutting front aint one bullying road
2630,1572259630591643648,turn people like toryboypierce spiteful hate filled bullying monster
2632,1572259606042234882,beatthecult high level hate bullying toxicity xenophobia misinformation marginalised people endless supply gun ammo
2635,1572259574047989760,samke wanted commit suicide day ago today bullying someone something look like disability doe work
2653,1572259492733063170,turn people like thecarolemalone spiteful hate filled bullying monster
2655,1572259474877841410,lqvetine talking abt bullying morning stan twt wa laughing inside
2657,1572259473632247812,guy see shakethatpear bullying shes cause shes jealous follower
2658,1572259471212290049,remchan turkey potter love blackpink especially jisoo begin online bullying campaigned love xoxo
2663,1572259461481496583,turn biggest human trafficker actually gop star ultimate act bullying ripping family apart people say represent family value brought back southeastern tradition raping baby neice
2667,1572259419576238080,amsmoney hrrysgreysuit would keep child away bullying heathen
2670,1572259396000034816,turn people like thejameswhale spiteful hate filled bullying monster
2672,1572259383760850944,russian bot bullying finale lost
2674,1572259371748569088,lgbwiththet look bullying tactic accept wrong ok
2676,1572259361380089861,actual bullying http co laiiggzx e
2684,1572259315020632064,seems like tlc formula make laugh feel good beginning completely crush heart end episode hate bullying much esp lead losing loved one thelawcafeep leeseunggi leeseyoung law cafe junghoyuri
2689,1572259291192791041,turn people like juliahb spiteful hate filled bullying monster
2697,1572259199471734784,turn people like danwootton spiteful hate filled bullying monster
2698,1572259193402585088,lidsville knowing even though wrote apology enough think would soften bit learned hard way bullying type mostly self serving ever apologize pr catharsis also hate judge pic
2702,1572259121893875712,aprilabrown h amp wanted work add new idea help institution allowed william amp charles like initiative meghan required work staff called bullying rf help fight hate want help clown
2703,1572259121109368832,singer rebecca ferguson release series video tiktok explaining wa controlled drugged music industry rebeccaferguson bullying raisingawareness podcast news realnews reallife review debate nofakenews youtube club club tv http co sd mehdhyl
2704,1572259116047015936,beverleyturner speak entire public hateful racist one bullying like unforgivable especially time grief
2705,1572259112343273472,turn people like darrengrimes_ spiteful hate filled bullying monster
2709,1572259095444598786,compare canadian sport system american one u group like national alliance youth sport working get research form bullying abuse harm brain trying cover amp enable abuse http co obriy z hockeycanada nays_edu http co zhzv c ewv
2710,1572259080714219521,mention older issue like secret abortion teen dating violence amp substance abuse cheating pas school hiding depression amp eating disorder extreme bullying sexual abuse everyone think fine best give kid
2715,1572259047012720641,keep hating bullying someone admitted fucked apologized doe make better person
2716,1572259041480699907,jackb olb anjaliapp wow better anti anjali bc ndp bot pro bonnie henry bot sad bc ndp ha offer bcpoli bullying astroturfing medium smear tactic maybe try getting voter good steward government instead
2717,1572259017619283969,catmanias random person bullying autumn looking mcr moot
2729,1572258908911067137,kukuruyo solidhyrax arcueidsgf difference back wanted popular cool bully much coward actually bullying chance spread rot
2730,1572258896781406211,bullying alienation work trump inflates value approval withholding amp loudly contemptuous disagree grown men daddy issue fall trying please gop fell every bit http co evdzj mze
2737,1572258844017045504,account report ig report post violence click violent threat report whole account bullying harassment http co ugznfveabu
2741,1572258820801298433,wtfmomentes bullying
2749,1572258789243461633,lou_twin onlym nayanaalcantara harry saved ring gave give kate first get engaged make flaunting relentlessly bullying meghan extra galling
2751,1572258783417581576,singer rebecca ferguson release series video tiktok explaining wa controlled drugged music industry rebeccaferguson bullying raisingawareness podcast news realnews reallife review debate nofakenews youtube club club tv http co mpeeqfj wj
2755,1572258743848697858,kamar_ariyo inyangtruth satisfied buhari government bullying
2768,1572258614072709122,stop bullying personal cello
2769,1572258609312174080,bullying com carioca http co ol lfxf mo
2772,1572258512876572672,kid school ha tolerance policy bullying would get kicked would definitely make apologize person bullied life home would altered changed behavior electronics playing outside special treat etc http co dhrxwrm og
2773,1572258467074940931,sometimes feel like bully endured elementary middle school impact something based bullying
2781,1572258392890114048,trnslovetrio bullying watch yi http co r whua
2782,1572258385000546304,beno_ldn bullying reporting outright lie inconsistency
2784,1572258368181669889,virginiaweigle bully fundamentally seek push someone order prop themself perceived weakness sufficient gain foothold push person thing like lack empathy factor fundamental motivation bullying self elevation
2785,1572258364981141511,care anyone say harassing bullying cat quick easy way get kicked place home home either going respect gtfo
2789,1572258322677465088,archewellbaby bullying http co e zangt
2790,1572258317552218113,thx shining spotlight parents_talk great article came today reinforcing quote nays_edu http co obriy z parent bullying health mentalhealth mentalhealthawareness http co wjungh
2798,1572258265655922689,sgriffin_lab kit_yates_maths independentsage want echo chamber lot people agreeing narrative start name calling go bullying narrative even racist misogyny angle slur character anyone question
2801,1572258222756761600,justjuls bichonhous hopelissie fajitagate one thing always count bitch write suffering bullying harassment black woman character flaw
2808,1572258158609072130,veennoommmm bullying bad g
2809,1572258120604258308,alex b fox nola bullying one stink hypocrisy kid point adult bully constantly especially politics setting crap example
2810,1572258108101242881,random person bullying
2812,1572258100182421504,guardianworld http co olkld vnhn doe ihrc stand international hater amp racist council human right ideological bullying weapon neocolonialism western human right weapon commit african wrong doe west really believe african human right
2817,1572258039109124099,repmtg yes protect child harassment bullying violence fearful ignorance christian nationalism pure evil go live middle age let people god made
2823,1572258012374392833,_dhotya woman mystified son suffers name calling bullying blame everyone apart egocentric ramblings
2826,1572257981886255106,canaryred jordanrstokes comrade_yogo connordoner maybe show side political spectrum seeing behaviour feral immature bullying smearing
2828,1572257979940089860,omg still living arer wa born raised half family buried bullying still
2829,1572257972872527872,easy paying full thing uncle speaking truth sha cause people bullying people thing amenspace
2831,1572257923304394753,oak really impressed mr thomas today quality maturity response week e safety lesson online bullying level empathy wa especially impressive schoolwhitegate http co bwtmyfa
2832,1572257917361094661,rafaknight_rk hope someone wa smart reported video cps cop full blown child abuse public humiliation give discipline begets love b b form bullying tyrant
2833,1572257910943813636,knenlyrs person said def bullying least extremely toxic cutting possible ik easy take ur pace however want approach shes def crossing line u talk abt
2834,1572257907911147521,bullying spot great bullying news http co ur sorfq
2840,1572257858674364416,stop bullying e born wet cardboard box alone http co oaatcci b
2842,1572257847945187338,ima least make sure bullying bully http co iokepjyljh
2851,1572257750847205382,pwgtennant wa kp ch leaking story retracted knowing made look bad harry put statement clothes issue meghan wa positive queen tom bowel make everything ha never met bullying medium
2862,1572257666998898692,word harsh kill person beware saying anything idea word affecting social medium bullying still ha till even got many victim sad actually spy manager warofyep
2874,1572257579547377664,howaboutnobish_ another bullying moment leave alone
2875,1572257569506467840,remember tkbarbz also love doxxing bullying people yes want gone go report http co ysies j uy
2881,1572257478372651008,fantastic article greg bach one clearest amp courageous express succinctly revolutionary change need must stop ignoring brain repair scar change mentalhealth health trajectory society end bullying end abuse neuroscience http co ozjiwccx c
2882,1572257468633456640,jonathanoosting yuck look like q anon jayme mcelvany background shocked tudor ha january th insurrectionist conspiracy theorist standing behind fear mongering press conference supporting bullying marginalized child http co xkz vftkfj
2885,1572257392234213376,found kid bullying someone school would
2886,1572257384533463040,mirandadevine oh ffs give rat royal family relentless attack meghan amp harry unbelievable plain bullying point
2887,1572257381161000960,ginenyira scvoteblue evidenceprof serial vocal bullying group people convinced adnan point stand even dna prof otherwise think safe say
2889,1572257367680598017,beno_ldn meghan markle get away bullying princess charlotte get away lie ha said true witch meghanmarkleisabully meghanmarkleisaliar meghanmarkleisamonster meghanmarklewasahooker meghanmarklegohome http co tgu aykjgx
2895,1572257312450170883,madam_riddles _bitbagel poop_fart_daily si bullying
2896,1572257308843085824,arunbothra bullying job
2899,1572257277637279745,jules bullying
2902,1572257254971154432,well def bullying pre laning phase trying add scaling utility kit okay e looking pretty disgusting two quick q wider angle http co szowzmccoi
2904,1572257242455638018,jessolaurus really simple solution every cosplay pice art show etc going let appreciation flow keep constructive criticism fine bashing like cool bullying
2905,1572257237892231170,bostonfru cllrkendralara read asked provide example adding metal detector seeing decrease bullying report let spell school ha data bullying report school add metal detector police doe data show le report
2908,1572257219089170437,bullying sexual harassment physical abuse also rife az
2913,1572257167331463168,nanaakua lance thinking differently fine bullying harassing people cruel exactly bullying abusing meghan markle ashamed
2918,1572257119969345537,cyber bullying http co jkoo mw oy
2923,1572257095768248321,icedknife cyber bullying
2933,1572257021650685954,realized heart monitor certain moment luca seemed get nervous wa bothering shu wa bullying shu bc nervous reaction sjdjsjsj http co kdj eywh
2934,1572257020257894403,vxrnvn yall nigga wan na defend bullying bad bruh
2936,1572257013148667907,terfasaurus janeclarejones become woman substantive political difference issue whether male people literally woman entirely disingenuous basic bullying smearing course disingenuous
2937,1572256995138314241,like paying ticket regardless stance h livia wanting put money pocket bullying bullying shit childish put phone go walk please embarrassing
2938,1572256991040380928,making people feel bad going see movie like yes drama tw bullying people watching movie literally childish grow fuck harry gon na hate fan going see movie starring regardless
2941,1572256978826678274,hey true crime friend week continuing issue bullying bringing tragic case highlight worst effect bullying also joined co founder mallory army dianne grossman http co jp awyznuu
2947,1572256905623470082,jeffrmarks realchrisrufo bullying bullying special
2954,1572256876733014016,miss dog bulldog someone animal activism bullying people ha idea got dog dog fucking disgusting horrific ugly terrible human love torturing animal huh
2962,1572256807107854337,green gut bullying india backyard
2963,1572256806818447360,thepapiwadee _haryormeedeh bullying
2964,1572256803395616769,emmytargaryen eyeing charity pretext anti bullying mental health uk mentalhealth anxietyuk themixuk standupfound_n antibullyingpro terrible job failing stand harryandmeghan thus complacent
2967,1572256790657773569,episode brought awareness bullying ep keep getting better thelawcafe thelawcafeep leeseunggi leeseyoung
2968,1572256790280130560,loppylinda lachlan_edi ageist someone said elsewhere living witness problematic find chilling authoritarian regime nasty habit bullying people deny history amp reality favour new narrative
2970,1572256756381921282,uchiegoochie vxrnvn bullying constructive criticism take whooping deserve correct behavior
2972,1572256751457652736,onelovesamcedes yeah see hateful thing ha idea done behind back know anything unrealistic amp unfair u expect act like would know please fairness amp addition bullying bb
2974,1572256737796976641,becsfromflecs bitchcrafters hoidme_forever pennywhpenelope wa hot would get every decent looking man ha stans matter problematic man literally ugly like waisting time bullying ex please
2975,1572256730578395137,kameron berniebirddog bullying lol welcome thread hour later scroll see jumped mention pipe yeah talking player saved point defense quay made stop goal line defense thing
2976,1572256717995667456,susaneacock oh shut affecting life way leave alone sick bullying
2977,1572256714975580162,aaronbastani wtf kowtow ha got power beheaded public figure need start standing kind medium bullying mick lynch doe
2979,1572256705358045186,raphousetv probably gone hate son gone get tf running beat otherwise gone keep bullying
2980,1572256694532710400,stuarthall agree hate bullying directed towards holly phil would like know enter westminster hall report choose watch thismorning believable explanation given hate though
